"","state","abbrev","county","State","stateid","GEOid2","GEOid","constreat"
"2798","Vermont","VT","Orleans",NA,6,50019,"0500000US50019",0
"2799","Vermont","VT","Rutland",NA,6,50021,"0500000US50021",0
"2800","Vermont","VT","Washington",NA,6,50023,"0500000US50023",0
"2801","Vermont","VT","Windham",NA,6,50025,"0500000US50025",0
"2802","Vermont","VT","Windsor",NA,6,50027,"0500000US50027",0
"2803","Vermont","VT","Grand Isle",NA,6,50013,"0500000US50013",0
"2804","Vermont","VT","Franklin",NA,6,50011,"0500000US50011",0
"2805","Vermont","VT","Addison",NA,6,50001,"0500000US50001",0
"2806","Vermont","VT","Bennington",NA,6,50003,"0500000US50003",0
"2807","Vermont","VT","Caledonia",NA,6,50005,"0500000US50005",0
"2808","Vermont","VT","Chittenden",NA,6,50007,"0500000US50007",0
"2809","Vermont","VT","Essex",NA,6,50009,"0500000US50009",0
"2810","Vermont","VT","Lamoille",NA,6,50015,"0500000US50015",0
"2811","Virginia","VA","Arlington","VA",40,51013,"0500000US51013",0
"2812","Virginia","VA","Accomack","VA",40,51001,"0500000US51001",0
"2813","Virginia","VA","Albemarle","VA",40,51003,"0500000US51003",0
"2814","Virginia","VA","Alexandria City","VA",40,51510,"0500000US51510",0
"2815","Virginia","VA","Alleghany","VA",40,51005,"0500000US51005",1
"2816","Virginia","VA","Amelia","VA",40,51007,"0500000US51007",0
"2817","Virginia","VA","Amherst","VA",40,51009,"0500000US51009",1
"2818","Virginia","VA","Appomattox","VA",40,51011,"0500000US51011",1
"2819","Virginia","VA","Giles","VA",40,51071,"0500000US51071",1
"2820","Virginia","VA","Gloucester","VA",40,51073,"0500000US51073",0
"2821","Virginia","VA","Goochland","VA",40,51075,"0500000US51075",0
"2822","Virginia","VA","Grayson","VA",40,51077,"0500000US51077",1
"2823","Virginia","VA","Greene","VA",40,51079,"0500000US51079",0
"2824","Virginia","VA","Greensville","VA",40,51081,"0500000US51081",0
"2825","Virginia","VA","Halifax","VA",40,51083,"0500000US51083",1
"2826","Virginia","VA","Hampton City","VA",40,51650,"0500000US51650",0
"2827","Virginia","VA","Hanover","VA",40,51085,"0500000US51085",0
"2828","Virginia","VA","Harrisonburg City","VA",40,51660,"0500000US51660",0
"2829","Virginia","VA","Henrico","VA",40,51087,"0500000US51087",0
"2830","Virginia","VA","Henry","VA",40,51089,"0500000US51089",1
"2831","Virginia","VA","Highland","VA",40,51091,"0500000US51091",0
"2832","Virginia","VA","Hopewell City","VA",40,51670,"0500000US51670",0
"2833","Virginia","VA","Isle of Wight","VA",40,51093,"0500000US51093",0
"2834","Virginia","VA","James City","VA",40,51095,"0500000US51095",0
"2835","Virginia","VA","King George","VA",40,51099,"0500000US51099",0
"2836","Virginia","VA","King William","VA",40,51101,"0500000US51101",0
"2837","Virginia","VA","King and Queen","VA",40,51097,"0500000US51097",0
"2838","Virginia","VA","Lancaster","VA",40,51103,"0500000US51103",0
"2839","Virginia","VA","Lee","VA",40,51105,"0500000US51105",1
"2840","Virginia","VA","Lexington City","VA",40,51678,"0500000US51678",1
"2841","Virginia","VA","Loudoun","VA",40,51107,"0500000US51107",0
"2842","Virginia","VA","Louisa","VA",40,51109,"0500000US51109",0
"2843","Virginia","VA","Lunenburg","VA",40,51111,"0500000US51111",0
"2844","Virginia","VA","Lynchburg City","VA",40,51680,"0500000US51680",1
"2845","Virginia","VA","Madison","VA",40,51113,"0500000US51113",0
"2846","Virginia","VA","Martinsville City","VA",40,51690,"0500000US51690",1
"2847","Virginia","VA","Mathews","VA",40,51115,"0500000US51115",0
"2848","Virginia","VA","Mecklenburg","VA",40,51117,"0500000US51117",0
"2849","Virginia","VA","Middlesex","VA",40,51119,"0500000US51119",0
"2850","Virginia","VA","Montgomery","VA",40,51121,"0500000US51121",1
"2851","Virginia","VA","Nelson","VA",40,51125,"0500000US51125",0
"2852","Virginia","VA","New Kent","VA",40,51127,"0500000US51127",0
"2853","Virginia","VA","Newport News City","VA",40,51700,"0500000US51700",0
"2854","Virginia","VA","Norfolk City","VA",40,51710,"0500000US51710",0
"2855","Virginia","VA","Northampton","VA",40,51131,"0500000US51131",0
"2856","Virginia","VA","Northumberland","VA",40,51133,"0500000US51133",0
"2857","Virginia","VA","Norton City","VA",40,51720,"0500000US51720",1
"2858","Virginia","VA","Nottoway","VA",40,51135,"0500000US51135",0
"2859","Virginia","VA","Orange","VA",40,51137,"0500000US51137",0
"2860","Virginia","VA","Page","VA",40,51139,"0500000US51139",0
"2861","Virginia","VA","Patrick","VA",40,51141,"0500000US51141",1
"2862","Virginia","VA","Petersburg City","VA",40,51730,"0500000US51730",0
"2863","Virginia","VA","Pittsylvania","VA",40,51143,"0500000US51143",1
"2864","Virginia","VA","Portsmouth City","VA",40,51740,"0500000US51740",0
"2865","Virginia","VA","Powhatan","VA",40,51145,"0500000US51145",0
"2866","Virginia","VA","Prince Edward","VA",40,51147,"0500000US51147",0
"2867","Virginia","VA","Prince George","VA",40,51149,"0500000US51149",0
"2868","Virginia","VA","Prince William","VA",40,51683,"0500000US51683",0
"2869","Virginia","VA","Pulaski","VA",40,51155,"0500000US51155",1
"2870","Virginia","VA","Radford City","VA",40,51750,"0500000US51750",1
"2871","Virginia","VA","Rappahannock","VA",40,51157,"0500000US51157",0
"2872","Virginia","VA","Richmond","VA",40,51159,"0500000US51159",0
"2873","Virginia","VA","Richmond City","VA",40,51760,"0500000US51760",0
"2874","Virginia","VA","Roanoke","VA",40,51161,"0500000US51161",1
"2875","Virginia","VA","Roanoke City","VA",40,51770,"0500000US51770",1
"2876","Virginia","VA","Rockbridge","VA",40,51163,"0500000US51163",1
"2877","Virginia","VA","Rockingham","VA",40,51165,"0500000US51165",0
"2878","Virginia","VA","Russell","VA",40,51167,"0500000US51167",1
"2879","Virginia","VA","Salem City","VA",40,51775,"0500000US51775",1
"2880","Virginia","VA","Scott","VA",40,51169,"0500000US51169",1
"2881","Virginia","VA","Shenandoah","VA",40,51171,"0500000US51171",0
"2882","Virginia","VA","Smyth","VA",40,51173,"0500000US51173",1
"2883","Virginia","VA","Southampton","VA",40,51175,"0500000US51175",0
"2884","Virginia","VA","Spotsylvania","VA",40,51177,"0500000US51177",0
"2885","Virginia","VA","Stafford","VA",40,51179,"0500000US51179",0
"2886","Virginia","VA","Staunton City","VA",40,51790,"0500000US51790",0
"2887","Virginia","VA","Suffolk City","VA",40,51800,"0500000US51800",0
"2888","Virginia","VA","Surry","VA",40,51181,"0500000US51181",0
"2889","Virginia","VA","Sussex","VA",40,51183,"0500000US51183",0
"2890","Virginia","VA","Tazewell","VA",40,51185,"0500000US51185",1
"2891","Virginia","VA","Virginia Beach City","VA",40,51810,"0500000US51810",0
"2892","Virginia","VA","Warren","VA",40,51187,"0500000US51187",0
"2893","Virginia","VA","Washington","VA",40,51191,"0500000US51191",1
"2894","Virginia","VA","Waynesboro City","VA",40,51820,"0500000US51820",0
"2895","Virginia","VA","Westmoreland","VA",40,51193,"0500000US51193",0
"2896","Virginia","VA","Williamsburg City","VA",40,51830,"0500000US51830",0
"2897","Virginia","VA","Winchester City","VA",40,51840,"0500000US51840",0
"2898","Virginia","VA","Wise","VA",40,51195,"0500000US51195",1
"2899","Virginia","VA","Wythe","VA",40,51197,"0500000US51197",1
"2900","Virginia","VA","York","VA",40,51735,"0500000US51735",0
"2901","Virginia","VA","Augusta","VA",40,51015,"0500000US51015",0
"2902","Virginia","VA","Bath","VA",40,51017,"0500000US51017",1
"2903","Virginia","VA","Bedford","VA",40,51019,"0500000US51019",1
"2904","Virginia","VA","Bedford City","VA",40,51515,"0500000US51515",1
"2905","Virginia","VA","Bland","VA",40,51021,"0500000US51021",1
"2906","Virginia","VA","Botetourt","VA",40,51023,"0500000US51023",1
"2907","Virginia","VA","Bristol City","VA",40,51520,"0500000US51520",1
"2908","Virginia","VA","Brunswick","VA",40,51025,"0500000US51025",0
"2909","Virginia","VA","Buchanan","VA",40,51027,"0500000US51027",1
"2910","Virginia","VA","Buckingham","VA",40,51029,"0500000US51029",0
"2911","Virginia","VA","Buena Vista City","VA",40,51530,"0500000US51530",1
"2912","Virginia","VA","Campbell","VA",40,51031,"0500000US51031",1
"2913","Virginia","VA","Caroline","VA",40,51033,"0500000US51033",0
"2914","Virginia","VA","Carroll","VA",40,51035,"0500000US51035",1
"2915","Virginia","VA","Charles City","VA",40,51036,"0500000US51036",0
"2916","Virginia","VA","Charlotte","VA",40,51037,"0500000US51037",1
"2917","Virginia","VA","Charlottesville City","VA",40,51540,"0500000US51540",0
"2918","Virginia","VA","Chesapeake City","VA",40,51550,"0500000US51550",0
"2919","Virginia","VA","Chesterfield","VA",40,51041,"0500000US51041",0
"2920","Virginia","VA","Clarke","VA",40,51043,"0500000US51043",0
"2921","Virginia","VA","Colonial Heights City","VA",40,51570,"0500000US51570",0
"2922","Virginia","VA","Covington City","VA",40,51580,"0500000US51580",1
"2923","Virginia","VA","Craig","VA",40,51045,"0500000US51045",1
"2924","Virginia","VA","Culpeper","VA",40,51047,"0500000US51047",0
"2925","Virginia","VA","Cumberland","VA",40,51049,"0500000US51049",0
"2926","Virginia","VA","Danville City","VA",40,51590,"0500000US51590",1
"2927","Virginia","VA","Dickenson","VA",40,51051,"0500000US51051",1
"2928","Virginia","VA","Dinwiddie","VA",40,51053,"0500000US51053",0
"2929","Virginia","VA","Essex","VA",40,51057,"0500000US51057",0
"2930","Virginia","VA","Fairfax","VA",40,51059,"0500000US51059",0
"2931","Virginia","VA","Falls Church City","VA",40,51610,"0500000US51610",0
"2932","Virginia","VA","Fauquier","VA",40,51061,"0500000US51061",0
"2933","Virginia","VA","Floyd","VA",40,51063,"0500000US51063",1
"2934","Virginia","VA","Fluvanna","VA",40,51065,"0500000US51065",0
"2935","Virginia","VA","Franklin","VA",40,51067,"0500000US51067",0
"2936","Virginia","VA","Franklin City","VA",40,51620,"0500000US51620",1
"2937","Virginia","VA","Frederick","VA",40,51069,"0500000US51069",0
"2938","Virginia","VA","Fredericksburg City","VA",40,51630,"0500000US51630",0
"2939","Virginia","VA","Galax City","VA",40,51640,"0500000US51640",1
"2940","Washington","WA","Adams",NA,73,53001,"0500000US53001",0
"2941","Washington","WA","Asotin",NA,73,53003,"0500000US53003",0
"2942","Washington","WA","Benton",NA,73,53005,"0500000US53005",0
"2943","Washington","WA","Chelan",NA,73,53007,"0500000US53007",0
"2944","Washington","WA","Clallam",NA,73,53009,"0500000US53009",0
"2945","Washington","WA","Clark",NA,73,53011,"0500000US53011",0
"2946","Washington","WA","Columbia",NA,73,53013,"0500000US53013",0
"2947","Washington","WA","Cowlitz",NA,73,53015,"0500000US53015",0
"2948","Washington","WA","Douglas",NA,73,53017,"0500000US53017",0
"2949","Washington","WA","Ferry",NA,73,53019,"0500000US53019",0
"2950","Washington","WA","Franklin",NA,73,53021,"0500000US53021",0
"2951","Washington","WA","Garfield",NA,73,53023,"0500000US53023",0
"2952","Washington","WA","Grant",NA,73,53025,"0500000US53025",0
"2953","Washington","WA","Grays Harbor",NA,73,53027,"0500000US53027",0
"2954","Washington","WA","Island",NA,73,53029,"0500000US53029",0
"2955","Washington","WA","Jefferson",NA,73,53031,"0500000US53031",0
"2956","Washington","WA","King",NA,73,53033,"0500000US53033",0
"2957","Washington","WA","Kitsap",NA,73,53035,"0500000US53035",0
"2958","Washington","WA","Kittitas",NA,73,53037,"0500000US53037",0
"2959","Washington","WA","Klickitat",NA,73,53039,"0500000US53039",0
"2960","Washington","WA","Lewis",NA,73,53041,"0500000US53041",0
"2961","Washington","WA","Lincoln",NA,73,53043,"0500000US53043",0
"2962","Washington","WA","Mason",NA,73,53045,"0500000US53045",0
"2963","Washington","WA","Okanogan",NA,73,53047,"0500000US53047",0
"2964","Washington","WA","Pacific",NA,73,53049,"0500000US53049",0
"2965","Washington","WA","Stevens",NA,73,53065,"0500000US53065",0
"2966","Washington","WA","Thurston",NA,73,53067,"0500000US53067",0
"2967","Washington","WA","Wahkiakum",NA,73,53069,"0500000US53069",0
"2968","Washington","WA","Walla Walla",NA,73,53071,"0500000US53071",0
"2969","Washington","WA","Whatcom",NA,73,53073,"0500000US53073",0
"2970","Washington","WA","Whitman",NA,73,53075,"0500000US53075",0
"2971","Washington","WA","Snohomish",NA,73,53061,"0500000US53061",0
"2972","Washington","WA","Spokane",NA,73,53063,"0500000US53063",0
"2973","Washington","WA","Yakima",NA,73,53077,"0500000US53077",0
"2974","Washington","WA","San Juan",NA,73,53055,"0500000US53055",0
"2975","Washington","WA","Skagit",NA,73,53057,"0500000US53057",0
"2976","Washington","WA","Skamania",NA,73,53059,"0500000US53059",0
"2977","Washington","WA","Pend Oreille",NA,73,53051,"0500000US53051",0
"2978","Washington","WA","Pierce",NA,73,53053,"0500000US53053",0
"2979","West Virginia","WV","Barbour","WV",56,54001,"0500000US54001",1
"2980","West Virginia","WV","Berkeley","WV",56,54003,"0500000US54003",1
"2981","West Virginia","WV","Boone","WV",56,54005,"0500000US54005",1
"2982","West Virginia","WV","Braxton","WV",56,54007,"0500000US54007",1
"2983","West Virginia","WV","Brooke","WV",56,54009,"0500000US54009",1
"2984","West Virginia","WV","Cabell","WV",56,54011,"0500000US54011",1
"2985","West Virginia","WV","Calhoun","WV",56,54013,"0500000US54013",1
"2986","West Virginia","WV","Clay","WV",56,54015,"0500000US54015",1
"2987","West Virginia","WV","Fayette","WV",56,54019,"0500000US54019",1
"2988","West Virginia","WV","Gilmer","WV",56,54021,"0500000US54021",1
"2989","West Virginia","WV","Grant","WV",56,54023,"0500000US54023",1
"2990","West Virginia","WV","Greenbrier","WV",56,54025,"0500000US54025",1
"2991","West Virginia","WV","Hampshire","WV",56,54027,"0500000US54027",1
"2992","West Virginia","WV","Hancock","WV",56,54029,"0500000US54029",1
"2993","West Virginia","WV","Hardy","WV",56,54031,"0500000US54031",1
"2994","West Virginia","WV","Harrison","WV",56,54033,"0500000US54033",1
"2995","West Virginia","WV","Jackson","WV",56,54035,"0500000US54035",1
"2996","West Virginia","WV","Jefferson","WV",56,54037,"0500000US54037",1
"2997","West Virginia","WV","Kanawha","WV",56,54039,"0500000US54039",1
"2998","West Virginia","WV","Lewis","WV",56,54041,"0500000US54041",1
"2999","West Virginia","WV","Lincoln","WV",56,54043,"0500000US54043",1
"3000","West Virginia","WV","Logan","WV",56,54045,"0500000US54045",1
"3001","West Virginia","WV","Marion","WV",56,54049,"0500000US54049",1
"3002","West Virginia","WV","Marshall","WV",56,54051,"0500000US54051",1
"3003","West Virginia","WV","Mason","WV",56,54053,"0500000US54053",1
"3004","West Virginia","WV","McDowell","WV",56,54047,"0500000US54047",1
"3005","West Virginia","WV","Mercer","WV",56,54055,"0500000US54055",1
"3006","West Virginia","WV","Mineral","WV",56,54057,"0500000US54057",1
"3007","West Virginia","WV","Mingo","WV",56,54059,"0500000US54059",1
"3008","West Virginia","WV","Monongalia","WV",56,54061,"0500000US54061",1
"3009","West Virginia","WV","Monroe","WV",56,54063,"0500000US54063",1
"3010","West Virginia","WV","Morgan","WV",56,54065,"0500000US54065",1
"3011","West Virginia","WV","Nicholas","WV",56,54067,"0500000US54067",1
"3012","West Virginia","WV","Ohio","WV",56,54069,"0500000US54069",1
"3013","West Virginia","WV","Pendleton","WV",56,54071,"0500000US54071",1
"3014","West Virginia","WV","Pleasants","WV",56,54073,"0500000US54073",1
"3015","West Virginia","WV","Pocahontas","WV",56,54075,"0500000US54075",1
"3016","West Virginia","WV","Preston","WV",56,54077,"0500000US54077",1
"3017","West Virginia","WV","Putnam","WV",56,54079,"0500000US54079",1
"3018","West Virginia","WV","Raleigh","WV",56,54081,"0500000US54081",1
"3019","West Virginia","WV","Randolph","WV",56,54083,"0500000US54083",1
"3020","West Virginia","WV","Ritchie","WV",56,54085,"0500000US54085",1
"3021","West Virginia","WV","Roane","WV",56,54087,"0500000US54087",1
"3022","West Virginia","WV","Summers","WV",56,54089,"0500000US54089",1
"3023","West Virginia","WV","Taylor","WV",56,54091,"0500000US54091",1
"3024","West Virginia","WV","Tucker","WV",56,54093,"0500000US54093",1
"3025","West Virginia","WV","Tyler","WV",56,54095,"0500000US54095",1
"3026","West Virginia","WV","Upshur","WV",56,54097,"0500000US54097",1
"3027","West Virginia","WV","Wayne","WV",56,54099,"0500000US54099",1
"3028","West Virginia","WV","Webster","WV",56,54101,"0500000US54101",1
"3029","West Virginia","WV","Wetzel","WV",56,54103,"0500000US54103",1
"3030","West Virginia","WV","Wirt","WV",56,54105,"0500000US54105",1
"3031","West Virginia","WV","Wood","WV",56,54107,"0500000US54107",1
"3032","West Virginia","WV","Wyoming","WV",56,54109,"0500000US54109",1
"3033","Wisconsin","WI","Adams","WI",25,55001,"0500000US55001",0
"3034","Wisconsin","WI","Ashland","WI",25,55003,"0500000US55003",0
"3035","Wisconsin","WI","Barron","WI",25,55005,"0500000US55005",0
"3036","Wisconsin","WI","Bayfield","WI",25,55007,"0500000US55007",0
"3037","Wisconsin","WI","Brown","WI",25,55009,"0500000US55009",0
"3038","Wisconsin","WI","Buffalo","WI",25,55011,"0500000US55011",0
"3039","Wisconsin","WI","Burnett","WI",25,55013,"0500000US55013",0
"3040","Wisconsin","WI","Calumet","WI",25,55015,"0500000US55015",0
"3041","Wisconsin","WI","Chippewa","WI",25,55017,"0500000US55017",0
"3042","Wisconsin","WI","Clark","WI",25,55019,"0500000US55019",0
"3043","Wisconsin","WI","Columbia","WI",25,55021,"0500000US55021",0
"3044","Wisconsin","WI","Crawford","WI",25,55023,"0500000US55023",0
"3045","Wisconsin","WI","Dane","WI",25,55025,"0500000US55025",0
"3046","Wisconsin","WI","Dodge","WI",25,55027,"0500000US55027",0
"3047","Wisconsin","WI","Door","WI",25,55029,"0500000US55029",0
"3048","Wisconsin","WI","Douglas","WI",25,55031,"0500000US55031",0
"3049","Wisconsin","WI","Dunn","WI",25,55033,"0500000US55033",0
"3050","Wisconsin","WI","Eau Claire","WI",25,55035,"0500000US55035",0
"3051","Wisconsin","WI","Florence","WI",25,55037,"0500000US55037",0
"3052","Wisconsin","WI","Fond du Lac","WI",25,55039,"0500000US55039",0
"3053","Wisconsin","WI","Forest","WI",25,55041,"0500000US55041",0
"3054","Wisconsin","WI","Grant","WI",25,55043,"0500000US55043",0
"3055","Wisconsin","WI","Green","WI",25,55045,"0500000US55045",0
"3056","Wisconsin","WI","Green Lake","WI",25,55047,"0500000US55047",0
"3057","Wisconsin","WI","Iowa","WI",25,55049,"0500000US55049",0
"3058","Wisconsin","WI","Iron","WI",25,55051,"0500000US55051",0
"3059","Wisconsin","WI","Jackson","WI",25,55053,"0500000US55053",0
"3060","Wisconsin","WI","Jefferson","WI",25,55055,"0500000US55055",0
"3061","Wisconsin","WI","Juneau","WI",25,55057,"0500000US55057",0
"3062","Wisconsin","WI","Kenosha","WI",25,55059,"0500000US55059",0
"3063","Wisconsin","WI","Kewaunee","WI",25,55061,"0500000US55061",0
"3064","Wisconsin","WI","La Crosse","WI",25,55063,"0500000US55063",0
"3065","Wisconsin","WI","Lafayette","WI",25,55065,"0500000US55065",0
"3066","Wisconsin","WI","Langlade","WI",25,55067,"0500000US55067",0
"3067","Wisconsin","WI","Lincoln","WI",25,55069,"0500000US55069",0
"3068","Wisconsin","WI","Manitowoc","WI",25,55071,"0500000US55071",0
"3069","Wisconsin","WI","Marathon","WI",25,55073,"0500000US55073",0
"3070","Wisconsin","WI","Marinette","WI",25,55075,"0500000US55075",0
"3071","Wisconsin","WI","Marquette","WI",25,55077,"0500000US55077",0
"3072","Wisconsin","WI","Menominee","WI",25,55078,"0500000US55078",0
"3073","Wisconsin","WI","Milwaukee","WI",25,55079,"0500000US55079",0
"3074","Wisconsin","WI","Monroe","WI",25,55081,"0500000US55081",0
"3075","Wisconsin","WI","Oconto","WI",25,55083,"0500000US55083",0
"3076","Wisconsin","WI","Oneida","WI",25,55085,"0500000US55085",0
"3077","Wisconsin","WI","Outagamie","WI",25,55087,"0500000US55087",0
"3078","Wisconsin","WI","Ozaukee","WI",25,55089,"0500000US55089",0
